key,group,channel,depth_um,temporal,spatial,label
719161530_probeC::79,719161530_probeC,79,3200.0,3,3,4
719161530_probeC::80,719161530_probeC,80,3240.0,3,3,4
719161530_probeC::81,719161530_probeC,81,3280.0,3,3,4
719161530_probeF::0,719161530_probeF,0,40.0,0,3,3
719161530_probeF::1,719161530_probeF,1,80.0,3,3,3
719161530_probeF::2,719161530_probeF,2,120.0,3,3,3
719161530_probeF::3,719161530_probeF,3,160.0,3,3,3
719161530_probeF::4,719161530_probeF,4,200.0,3,3,0
719161530_probeF::5,719161530_probeF,5,240.0,0,3,0
719161530_probeF::6,719161530_probeF,6,280.0,0,0,0
719161530_probeF::7,719161530_probeF,7,320.0,3,0,0
719161530_probeF::8,719161530_probeF,8,360.0,0,0,0
719161530_probeF::9,719161530_probeF,9,400.0,0,0,0
719161530_probeF::10,719161530_probeF,10,440.0,0,0,0
719161530_probeF::11,719161530_probeF,11,480.0,0,0,0
719161530_probeF::12,719161530_probeF,12,520.0,0,0,0
719161530_probeF::13,719161530_probeF,13,560.0,0,0,0
719161530_probeF::14,719161530_probeF,14,600.0,0,0,0
719161530_probeF::15,719161530_probeF,15,640.0,3,0,0
719161530_probeF::16,719161530_probeF,16,680.0,0,0,0
719161530_probeF::17,719161530_probeF,17,720.0,4,4,0
719161530_probeF::18,719161530_probeF,18,760.0,4,4,0
719161530_probeF::19,719161530_probeF,19,800.0,4,4,0
719161530_probeF::20,719161530_probeF,20,840.0,4,4,0
719161530_probeF::21,719161530_probeF,21,880.0,4,4,4
719161530_probeF::22,719161530_probeF,22,920.0,4,4,4
719161530_probeF::23,719161530_probeF,23,960.0,4,4,4
719161530_probeF::24,719161530_probeF,24,1000.0,4,4,4
719161530_probeF::25,719161530_probeF,25,1040.0,4,4,4
719161530_probeF::26,719161530_probeF,26,1080.0,4,4,4
719161530_probeF::27,719161530_probeF,27,1120.0,4,4,4
719161530_probeF::28,719161530_probeF,28,1160.0,4,4,4
719161530_probeF::29,719161530_probeF,29,1200.0,4,4,4
719161530_probeF::30,719161530_probeF,30,1240.0,4,4,4
719161530_probeF::31,719161530_probeF,31,1280.0,4,4,4
719161530_probeF::32,719161530_probeF,32,1320.0,4,4,4
719161530_probeF::33,719161530_probeF,33,1360.0,4,4,4
719161530_probeF::34,719161530_probeF,34,1400.0,4,4,4
719161530_probeF::35,719161530_probeF,35,1440.0,4,4,4
719161530_probeF::36,719161530_probeF,36,1480.0,4,4,4
719161530_probeF::37,719161530_probeF,37,1520.0,2,2,4
719161530_probeF::38,719161530_probeF,38,1560.0,2,2,4
719161530_probeF::39,719161530_probeF,39,1600.0,2,2,4
719161530_probeF::40,719161530_probeF,40,1640.0,3,2,4
798911424_probeA::18,798911424_probeA,18,760.0,0,0,3
798911424_probeA::19,798911424_probeA,19,800.0,0,0,3
798911424_probeA::20,798911424_probeA,20,840.0,0,0,3
798911424_probeA::21,798911424_probeA,21,880.0,3,3,3
798911424_probeA::22,798911424_probeA,22,920.0,3,3,3
798911424_probeA::23,798911424_probeA,23,960.0,3,3,3
798911424_probeA::24,798911424_probeA,24,1000.0,3,3,3
798911424_probeA::25,798911424_probeA,25,1040.0,3,3,3
798911424_probeA::26,798911424_probeA,26,1080.0,0,0,3
798911424_probeA::27,798911424_probeA,27,1120.0,0,0,3
798911424_probeA::28,798911424_probeA,28,1160.0,0,0,0
798911424_probeA::29,798911424_probeA,29,1200.0,0,0,0
798911424_probeA::30,798911424_probeA,30,1240.0,0,0,0
798911424_probeA::31,798911424_probeA,31,1280.0,0,0,0
798911424_probeA::32,798911424_probeA,32,1320.0,0,0,0
798911424_probeA::33,798911424_probeA,33,1360.0,0,0,0
798911424_probeA::34,798911424_probeA,34,1400.0,0,0,0
798911424_probeA::35,798911424_probeA,35,1440.0,0,0,0
798911424_probeA::36,798911424_probeA,36,1480.0,0,0,0
798911424_probeA::37,798911424_probeA,37,1520.0,0,0,0
798911424_probeA::38,798911424_probeA,38,1560.0,0,0,0
798911424_probeA::39,798911424_probeA,39,1600.0,0,0,0
798911424_probeA::40,798911424_probeA,40,1640.0,0,0,0
798911424_probeA::41,798911424_probeA,41,1680.0,0,0,0
798911424_probeA::42,798911424_probeA,42,1720.0,0,0,0
798911424_probeA::43,798911424_probeA,43,1760.0,0,0,0
798911424_probeA::44,798911424_probeA,44,1800.0,4,4,0
798911424_probeA::45,798911424_probeA,45,1840.0,4,4,0
798911424_probeA::46,798911424_probeA,46,1880.0,4,4,0
798911424_probeA::47,798911424_probeA,47,1920.0,4,4,4
798911424_probeA::48,798911424_probeA,48,1960.0,4,4,4
798911424_probeA::49,798911424_probeA,49,2000.0,4,4,4
798911424_probeA::50,798911424_probeA,50,2040.0,4,4,4
798911424_probeA::51,798911424_probeA,51,2080.0,4,4,4
798911424_probeA::52,798911424_probeA,52,2120.0,4,4,4
798911424_probeA::53,798911424_probeA,53,2160.0,4,4,4
798911424_probeA::54,798911424_probeA,54,2200.0,4,4,4
798911424_probeA::55,798911424_probeA,55,2240.0,4,4,4
798911424_probeA::56,798911424_probeA,56,2280.0,4,4,4
798911424_probeA::57,798911424_probeA,57,2320.0,4,4,4
798911424_probeA::58,798911424_probeA,58,2360.0,4,4,4
798911424_probeA::59,798911424_probeA,59,2400.0,4,4,4
798911424_probeA::60,798911424_probeA,60,2440.0,4,4,4
798911424_probeA::61,798911424_probeA,61,2480.0,4,4,4
798911424_probeA::62,798911424_probeA,62,2520.0,4,4,4
798911424_probeA::63,798911424_probeA,63,2560.0,4,4,4
798911424_probeA::64,798911424_probeA,64,2600.0,4,4,4
798911424_probeA::65,798911424_probeA,65,2640.0,4,4,4
798911424_probeA::66,798911424_probeA,66,2680.0,4,4,4
798911424_probeA::67,798911424_probeA,67,2720.0,4,4,4
798911424_probeA::68,798911424_probeA,68,2760.0,3,3,4
798911424_probeA::69,798911424_probeA,69,2800.0,3,3,4
798911424_probeA::70,798911424_probeA,70,2840.0,3,3,4
798911424_probeB::11,798911424_probeB,11,480.0,0,0,3
798911424_probeB::12,798911424_probeB,12,520.0,0,0,3
798911424_probeB::13,798911424_probeB,13,560.0,0,0,3
798911424_probeB::14,798911424_probeB,14,600.0,3,3,3
798911424_probeB::15,798911424_probeB,15,640.0,3,3,3
798911424_probeB::16,798911424_probeB,16,680.0,3,3,3
798911424_probeB::17,798911424_probeB,17,720.0,3,3,3
798911424_probeB::18,798911424_probeB,18,760.0,3,3,3
798911424_probeB::19,798911424_probeB,19,800.0,3,3,3
798911424_probeB::20,798911424_probeB,20,840.0,3,3,3
798911424_probeB::21,798911424_probeB,21,880.0,3,3,3
798911424_probeB::22,798911424_probeB,22,920.0,2,2,3
798911424_probeB::23,798911424_probeB,23,960.0,2,2,3
798911424_probeB::24,798911424_probeB,24,1000.0,2,2,3
798911424_probeB::25,798911424_probeB,25,1040.0,3,3,3
798911424_probeB::26,798911424_probeB,26,1080.0,3,3,3
798911424_probeB::27,798911424_probeB,27,1120.0,3,3,3
798911424_probeB::28,798911424_probeB,28,1160.0,0,3,0
798911424_probeB::29,798911424_probeB,29,1200.0,3,3,0
798911424_probeB::30,798911424_probeB,30,1240.0,3,0,0
798911424_probeB::31,798911424_probeB,31,1280.0,0,0,0
798911424_probeB::32,798911424_probeB,32,1320.0,0,0,0
798911424_probeB::33,798911424_probeB,33,1360.0,0,0,0
798911424_probeB::34,798911424_probeB,34,1400.0,0,0,0
798911424_probeB::35,798911424_probeB,35,1440.0,0,0,0
798911424_probeB::36,798911424_probeB,36,1480.0,0,0,0
798911424_probeB::37,798911424_probeB,37,1520.0,0,0,0
798911424_probeB::38,798911424_probeB,38,1560.0,0,0,0
798911424_probeB::39,798911424_probeB,39,1600.0,0,0,0
798911424_probeB::40,798911424_probeB,40,1640.0,0,0,0
798911424_probeB::41,798911424_probeB,41,1680.0,0,0,0
798911424_probeB::42,798911424_probeB,42,1720.0,0,0,0
798911424_probeB::43,798911424_probeB,43,1760.0,0,0,0
798911424_probeB::44,798911424_probeB,44,1800.0,4,4,0
798911424_probeB::45,798911424_probeB,45,1840.0,4,4,0
798911424_probeB::46,798911424_probeB,46,1880.0,4,4,4
798911424_probeB::47,798911424_probeB,47,1920.0,4,4,4
798911424_probeB::48,798911424_probeB,48,1960.0,4,4,4
798911424_probeB::49,798911424_probeB,49,2000.0,4,4,4
798911424_probeB::50,798911424_probeB,50,2040.0,4,4,4
798911424_probeB::51,798911424_probeB,51,2080.0,4,4,4
798911424_probeB::52,798911424_probeB,52,2120.0,4,4,4
798911424_probeB::53,798911424_probeB,53,2160.0,4,4,4
798911424_probeB::54,798911424_probeB,54,2200.0,4,4,4
798911424_probeB::55,798911424_probeB,55,2240.0,4,4,4
798911424_probeB::56,798911424_probeB,56,2280.0,4,4,4
798911424_probeB::57,798911424_probeB,57,2320.0,4,4,4
798911424_probeB::58,798911424_probeB,58,2360.0,4,4,4
798911424_probeB::59,798911424_probeB,59,2400.0,4,4,4
798911424_probeB::60,798911424_probeB,60,2440.0,4,4,4
798911424_probeB::61,798911424_probeB,61,2480.0,4,4,4
798911424_probeB::62,798911424_probeB,62,2520.0,4,4,4
798911424_probeB::63,798911424_probeB,63,2560.0,4,4,4
798911424_probeB::64,798911424_probeB,64,2600.0,4,4,4
798911424_probeB::65,798911424_probeB,65,2640.0,0,3,4
798911424_probeB::66,798911424_probeB,66,2680.0,3,3,4
798911424_probeB::67,798911424_probeB,67,2720.0,3,3,4
798911424_probeC::0,798911424_probeC,0,40.0,0,0,3
798911424_probeC::1,798911424_probeC,1,80.0,0,0,3
798911424_probeC::2,798911424_probeC,2,120.0,3,3,3
798911424_probeC::3,798911424_probeC,3,160.0,3,3,3
798911424_probeC::4,798911424_probeC,4,200.0,3,3,3
798911424_probeC::5,798911424_probeC,5,240.0,0,3,3
798911424_probeC::6,798911424_probeC,6,280.0,0,3,3
798911424_probeC::7,798911424_probeC,7,320.0,3,3,3
798911424_probeC::8,798911424_probeC,8,360.0,3,3,3
798911424_probeC::9,798911424_probeC,9,400.0,3,3,3
798911424_probeC::10,798911424_probeC,10,440.0,3,3,3
798911424_probeC::11,798911424_probeC,11,480.0,3,3,3
798911424_probeC::12,798911424_probeC,12,520.0,3,3,3
798911424_probeC::13,798911424_probeC,13,560.0,3,3,3
798911424_probeC::14,798911424_probeC,14,600.0,3,3,3
798911424_probeC::39,798911424_probeC,39,1600.0,4,4,4
798911424_probeC::40,798911424_probeC,40,1640.0,4,4,4
798911424_probeC::41,798911424_probeC,41,1680.0,4,4,4
798911424_probeC::42,798911424_probeC,42,1720.0,0,4,4
798911424_probeC::43,798911424_probeC,43,1760.0,4,4,4
798911424_probeC::44,798911424_probeC,44,1800.0,4,4,4
798911424_probeC::45,798911424_probeC,45,1840.0,4,4,4
798911424_probeC::46,798911424_probeC,46,1880.0,4,4,4
798911424_probeC::47,798911424_probeC,47,1920.0,3,3,4
798911424_probeC::48,798911424_probeC,48,1960.0,3,3,4
798911424_probeC::49,798911424_probeC,49,2000.0,3,3,4
798911424_probeC::50,798911424_probeC,50,2040.0,3,3,4
798911424_probeC::51,798911424_probeC,51,2080.0,3,3,4
798911424_probeC::52,798911424_probeC,52,2120.0,3,3,4
798911424_probeC::53,798911424_probeC,53,2160.0,3,3,4
798911424_probeC::54,798911424_probeC,54,2200.0,3,3,4
798911424_probeC::55,798911424_probeC,55,2240.0,3,3,4
798911424_probeC::56,798911424_probeC,56,2280.0,3,3,4
798911424_probeC::57,798911424_probeC,57,2320.0,3,3,4
798911424_probeC::58,798911424_probeC,58,2360.0,3,3,4
798911424_probeC::59,798911424_probeC,59,2400.0,3,3,4
798911424_probeC::60,798911424_probeC,60,2440.0,3,3,4
798911424_probeC::61,798911424_probeC,61,2480.0,3,3,4
798911424_probeD::0,798911424_probeD,0,40.0,4,4,2
798911424_probeD::1,798911424_probeD,1,80.0,4,4,2
798911424_probeD::2,798911424_probeD,2,120.0,2,4,2
798911424_probeD::3,798911424_probeD,3,160.0,4,4,2
798911424_probeD::4,798911424_probeD,4,200.0,4,4,2
798911424_probeD::5,798911424_probeD,5,240.0,2,4,1
798911424_probeD::6,798911424_probeD,6,280.0,4,4,1
798911424_probeD::7,798911424_probeD,7,320.0,4,4,0
798911424_probeD::8,798911424_probeD,8,360.0,4,4,0
798911424_probeD::9,798911424_probeD,9,400.0,4,4,0
798911424_probeD::10,798911424_probeD,10,440.0,4,4,0
798911424_probeD::11,798911424_probeD,11,480.0,4,4,0
798911424_probeD::12,798911424_probeD,12,520.0,4,4,0
798911424_probeD::13,798911424_probeD,13,560.0,2,2,0
798911424_probeD::14,798911424_probeD,14,600.0,2,2,0
798911424_probeD::15,798911424_probeD,15,640.0,2,2,0
798911424_probeD::16,798911424_probeD,16,680.0,2,2,0
798911424_probeD::17,798911424_probeD,17,720.0,4,2,0
798911424_probeD::18,798911424_probeD,18,760.0,2,4,0
798911424_probeD::19,798911424_probeD,19,800.0,4,4,0
798911424_probeD::20,798911424_probeD,20,840.0,4,4,0
798911424_probeD::21,798911424_probeD,21,880.0,4,4,0
798911424_probeD::22,798911424_probeD,22,920.0,4,4,0
798911424_probeD::23,798911424_probeD,23,960.0,4,4,0
798911424_probeD::24,798911424_probeD,24,1000.0,4,4,0
798911424_probeD::25,798911424_probeD,25,1040.0,4,4,0
798911424_probeD::26,798911424_probeD,26,1080.0,4,4,0
798911424_probeD::27,798911424_probeD,27,1120.0,4,4,0
798911424_probeD::28,798911424_probeD,28,1160.0,4,4,0
798911424_probeD::29,798911424_probeD,29,1200.0,4,4,0
798911424_probeD::30,798911424_probeD,30,1240.0,4,4,0
798911424_probeD::31,798911424_probeD,31,1280.0,4,4,0
798911424_probeD::32,798911424_probeD,32,1320.0,4,4,0
798911424_probeD::33,798911424_probeD,33,1360.0,4,4,4
798911424_probeD::34,798911424_probeD,34,1400.0,4,4,4
798911424_probeD::35,798911424_probeD,35,1440.0,4,4,4
798911424_probeD::36,798911424_probeD,36,1480.0,4,4,4
798911424_probeD::37,798911424_probeD,37,1520.0,4,4,4
798911424_probeD::38,798911424_probeD,38,1560.0,4,4,4
798911424_probeD::39,798911424_probeD,39,1600.0,4,4,4
798911424_probeD::40,798911424_probeD,40,1640.0,4,4,4
798911424_probeD::41,798911424_probeD,41,1680.0,4,4,4
798911424_probeD::42,798911424_probeD,42,1720.0,4,4,4
798911424_probeD::43,798911424_probeD,43,1760.0,4,4,4
798911424_probeD::44,798911424_probeD,44,1800.0,4,4,4
798911424_probeD::45,798911424_probeD,45,1840.0,3,3,4
798911424_probeD::46,798911424_probeD,46,1880.0,3,3,4
798911424_probeD::47,798911424_probeD,47,1920.0,3,3,4
798911424_probeD::48,798911424_probeD,48,1960.0,3,3,4
798911424_probeD::49,798911424_probeD,49,2000.0,3,3,4
798911424_probeD::50,798911424_probeD,50,2040.0,3,3,4
798911424_probeD::51,798911424_probeD,51,2080.0,3,3,4
798911424_probeD::52,798911424_probeD,52,2120.0,3,3,4
798911424_probeD::53,798911424_probeD,53,2160.0,3,3,4
798911424_probeD::54,798911424_probeD,54,2200.0,3,3,4
798911424_probeD::55,798911424_probeD,55,2240.0,3,3,4
798911424_probeD::56,798911424_probeD,56,2280.0,3,3,4
798911424_probeE::11,798911424_probeE,11,480.0,2,2,2
798911424_probeE::12,798911424_probeE,12,520.0,4,2,2
798911424_probeE::13,798911424_probeE,13,560.0,2,2,2
798911424_probeE::14,798911424_probeE,14,600.0,4,2,2
798911424_probeE::15,798911424_probeE,15,640.0,2,2,2
798911424_probeE::16,798911424_probeE,16,680.0,2,2,2
798911424_probeE::17,798911424_probeE,17,720.0,2,2,2
798911424_probeE::18,798911424_probeE,18,760.0,2,2,2
798911424_probeE::19,798911424_probeE,19,800.0,2,2,2
798911424_probeE::20,798911424_probeE,20,840.0,2,2,2
798911424_probeE::21,798911424_probeE,21,880.0,2,2,2
798911424_probeE::22,798911424_probeE,22,920.0,2,2,2
798911424_probeE::23,798911424_probeE,23,960.0,2,2,2
798911424_probeE::24,798911424_probeE,24,1000.0,3,2,2
798911424_probeE::25,798911424_probeE,25,1040.0,3,0,2
798911424_probeE::26,798911424_probeE,26,1080.0,0,0,2
798911424_probeE::27,798911424_probeE,27,1120.0,0,0,2
798911424_probeE::28,798911424_probeE,28,1160.0,0,0,2
798911424_probeE::29,798911424_probeE,29,1200.0,0,0,2
798911424_probeE::30,798911424_probeE,30,1240.0,0,0,1
798911424_probeE::31,798911424_probeE,31,1280.0,0,0,1
798911424_probeE::32,798911424_probeE,32,1320.0,0,0,0
798911424_probeE::33,798911424_probeE,33,1360.0,0,0,0
798911424_probeE::34,798911424_probeE,34,1400.0,0,0,0
798911424_probeE::35,798911424_probeE,35,1440.0,0,0,0
798911424_probeE::36,798911424_probeE,36,1480.0,0,0,0
798911424_probeE::37,798911424_probeE,37,1520.0,0,0,0
798911424_probeE::38,798911424_probeE,38,1560.0,0,0,0
798911424_probeE::39,798911424_probeE,39,1600.0,0,0,0
798911424_probeE::40,798911424_probeE,40,1640.0,0,0,0
798911424_probeE::41,798911424_probeE,41,1680.0,0,0,0
798911424_probeE::42,798911424_probeE,42,1720.0,0,0,0
798911424_probeE::43,798911424_probeE,43,1760.0,0,0,0
798911424_probeE::44,798911424_probeE,44,1800.0,0,0,0
798911424_probeE::45,798911424_probeE,45,1840.0,0,0,0
798911424_probeE::46,798911424_probeE,46,1880.0,4,4,0
798911424_probeE::47,798911424_probeE,47,1920.0,4,4,0
798911424_probeE::48,798911424_probeE,48,1960.0,4,4,0
798911424_probeE::49,798911424_probeE,49,2000.0,4,4,0
798911424_probeE::50,798911424_probeE,50,2040.0,4,4,0
798911424_probeE::51,798911424_probeE,51,2080.0,4,4,0
798911424_probeE::52,798911424_probeE,52,2120.0,4,4,4
798911424_probeE::53,798911424_probeE,53,2160.0,4,4,4
798911424_probeE::54,798911424_probeE,54,2200.0,4,4,4
798911424_probeE::55,798911424_probeE,55,2240.0,4,4,4
798911424_probeE::56,798911424_probeE,56,2280.0,4,4,4
798911424_probeE::57,798911424_probeE,57,2320.0,4,4,4
798911424_probeE::58,798911424_probeE,58,2360.0,4,4,4
798911424_probeE::59,798911424_probeE,59,2400.0,4,4,4
798911424_probeE::60,798911424_probeE,60,2440.0,4,4,4
798911424_probeE::61,798911424_probeE,61,2480.0,4,4,4
798911424_probeE::62,798911424_probeE,62,2520.0,3,4,4
798911424_probeE::63,798911424_probeE,63,2560.0,4,3,4
798911424_probeE::64,798911424_probeE,64,2600.0,3,3,4
798911424_probeE::65,798911424_probeE,65,2640.0,3,3,4
798911424_probeE::66,798911424_probeE,66,2680.0,3,3,4
798911424_probeE::67,798911424_probeE,67,2720.0,3,3,4
798911424_probeE::68,798911424_probeE,68,2760.0,3,3,4
798911424_probeE::69,798911424_probeE,69,2800.0,3,3,4
798911424_probeE::70,798911424_probeE,70,2840.0,3,3,4
798911424_probeE::71,798911424_probeE,71,2880.0,3,3,4
798911424_probeE::72,798911424_probeE,72,2920.0,3,3,4
798911424_probeE::73,798911424_probeE,73,2960.0,3,3,4
798911424_probeE::74,798911424_probeE,74,3000.0,3,3,4
798911424_probeF::28,798911424_probeF,28,1160.0,3,0,3
798911424_probeF::29,798911424_probeF,29,1200.0,0,0,2
798911424_probeF::30,798911424_probeF,30,1240.0,0,3,2
798911424_probeF::31,798911424_probeF,31,1280.0,3,3,2
798911424_probeF::32,798911424_probeF,32,1320.0,3,3,2
798911424_probeF::33,798911424_probeF,33,1360.0,3,3,2
798911424_probeF::34,798911424_probeF,34,1400.0,3,3,2
798911424_probeF::35,798911424_probeF,35,1440.0,3,3,2
