key,group,channel,depth_um,temporal,spatial,label
0a018f12_probe00::283,0a018f12_probe00,283,2840.0,0,0,0
0a018f12_probe00::284,0a018f12_probe00,284,2860.0,0,0,0
0a018f12_probe00::285,0a018f12_probe00,285,2860.0,0,0,0
0a018f12_probe00::286,0a018f12_probe00,286,2880.0,0,0,0
0a018f12_probe00::287,0a018f12_probe00,287,2880.0,0,0,0
0a018f12_probe00::288,0a018f12_probe00,288,2900.0,0,0,0
0a018f12_probe00::289,0a018f12_probe00,289,2900.0,0,0,0
0a018f12_probe00::290,0a018f12_probe00,290,2920.0,0,0,0
0a018f12_probe00::291,0a018f12_probe00,291,2920.0,0,0,0
0a018f12_probe00::292,0a018f12_probe00,292,2940.0,0,0,0
0a018f12_probe00::293,0a018f12_probe00,293,2940.0,0,0,0
0a018f12_probe00::294,0a018f12_probe00,294,2960.0,0,0,0
0a018f12_probe00::295,0a018f12_probe00,295,2960.0,0,0,0
0a018f12_probe00::296,0a018f12_probe00,296,2980.0,0,0,0
0a018f12_probe00::297,0a018f12_probe00,297,2980.0,0,0,0
0a018f12_probe00::298,0a018f12_probe00,298,3000.0,0,0,0
0a018f12_probe00::299,0a018f12_probe00,299,3000.0,0,0,0
0a018f12_probe00::300,0a018f12_probe00,300,3020.0,0,0,0
0a018f12_probe00::301,0a018f12_probe00,301,3020.0,0,0,0
0a018f12_probe00::302,0a018f12_probe00,302,3040.0,0,0,0
0a018f12_probe00::303,0a018f12_probe00,303,3040.0,0,0,0
0a018f12_probe00::304,0a018f12_probe00,304,3060.0,0,0,0
0a018f12_probe00::305,0a018f12_probe00,305,3060.0,0,0,0
0a018f12_probe00::324,0a018f12_probe00,324,3260.0,0,0,4
0a018f12_probe00::325,0a018f12_probe00,325,3260.0,0,0,4
0a018f12_probe00::326,0a018f12_probe00,326,3280.0,0,0,4
0a018f12_probe00::327,0a018f12_probe00,327,3280.0,0,0,4
0a018f12_probe00::328,0a018f12_probe00,328,3300.0,0,0,4
0a018f12_probe00::329,0a018f12_probe00,329,3300.0,0,0,4
0a018f12_probe00::330,0a018f12_probe00,330,3320.0,4,4,4
0a018f12_probe00::331,0a018f12_probe00,331,3320.0,4,4,4
0a018f12_probe00::332,0a018f12_probe00,332,3340.0,4,4,4
0a018f12_probe00::333,0a018f12_probe00,333,3340.0,4,4,4
0a018f12_probe00::334,0a018f12_probe00,334,3360.0,4,4,4
0a018f12_probe00::335,0a018f12_probe00,335,3360.0,4,4,4
0a018f12_probe00::336,0a018f12_probe00,336,3380.0,4,4,4
0a018f12_probe00::337,0a018f12_probe00,337,3380.0,4,4,4
0a018f12_probe00::338,0a018f12_probe00,338,3400.0,4,4,4
0a018f12_probe00::339,0a018f12_probe00,339,3400.0,4,4,4
0a018f12_probe00::340,0a018f12_probe00,340,3420.0,4,4,4
0a018f12_probe00::341,0a018f12_probe00,341,3420.0,4,4,4
0a018f12_probe00::342,0a018f12_probe00,342,3440.0,4,4,4
0a018f12_probe00::343,0a018f12_probe00,343,3440.0,4,4,4
0a018f12_probe00::344,0a018f12_probe00,344,3460.0,4,4,4
0a018f12_probe00::345,0a018f12_probe00,345,3460.0,4,4,4
0a018f12_probe00::346,0a018f12_probe00,346,3480.0,4,4,4
0a018f12_probe00::347,0a018f12_probe00,347,3480.0,4,4,4
0a018f12_probe00::348,0a018f12_probe00,348,3500.0,4,4,4
0a018f12_probe00::349,0a018f12_probe00,349,3500.0,4,4,4
0a018f12_probe00::350,0a018f12_probe00,350,3520.0,4,4,4
0a018f12_probe00::351,0a018f12_probe00,351,3520.0,4,4,4
0a018f12_probe00::352,0a018f12_probe00,352,3540.0,4,4,4
0a018f12_probe00::353,0a018f12_probe00,353,3540.0,4,4,4
0a018f12_probe00::354,0a018f12_probe00,354,3560.0,4,4,4
0a018f12_probe00::355,0a018f12_probe00,355,3560.0,4,4,4
0a018f12_probe00::356,0a018f12_probe00,356,3580.0,4,4,4
0a018f12_probe00::357,0a018f12_probe00,357,3580.0,4,4,4
0a018f12_probe00::358,0a018f12_probe00,358,3600.0,4,4,4
0a018f12_probe00::359,0a018f12_probe00,359,3600.0,4,4,4
0a018f12_probe00::360,0a018f12_probe00,360,3620.0,4,4,4
0a018f12_probe00::361,0a018f12_probe00,361,3620.0,4,4,4
0a018f12_probe00::362,0a018f12_probe00,362,3640.0,4,4,4
0a018f12_probe00::363,0a018f12_probe00,363,3640.0,4,4,4
0a018f12_probe00::364,0a018f12_probe00,364,3660.0,4,4,4
0a018f12_probe00::365,0a018f12_probe00,365,3660.0,4,4,4
0a018f12_probe00::366,0a018f12_probe00,366,3680.0,4,4,4
0a018f12_probe00::367,0a018f12_probe00,367,3680.0,4,4,4
0a018f12_probe00::368,0a018f12_probe00,368,3700.0,4,4,4
0a018f12_probe00::369,0a018f12_probe00,369,3700.0,4,4,4
0a018f12_probe00::370,0a018f12_probe00,370,3720.0,4,4,4
0a018f12_probe00::371,0a018f12_probe00,371,3720.0,4,4,4
0a018f12_probe00::372,0a018f12_probe00,372,3740.0,4,4,4
0a018f12_probe00::373,0a018f12_probe00,373,3740.0,4,4,4
0a018f12_probe00::374,0a018f12_probe00,374,3760.0,4,4,4
0a018f12_probe00::375,0a018f12_probe00,375,3760.0,4,4,4
0a018f12_probe00::376,0a018f12_probe00,376,3780.0,4,4,4
0a018f12_probe00::377,0a018f12_probe00,377,3780.0,4,4,4
0a018f12_probe00::378,0a018f12_probe00,378,3800.0,4,4,4
0a018f12_probe00::380,0a018f12_probe00,380,3820.0,4,4,4
0a018f12_probe00::381,0a018f12_probe00,381,3820.0,4,4,4
0a018f12_probe00::382,0a018f12_probe00,382,3840.0,4,4,4
0a018f12_probe00::383,0a018f12_probe00,383,3840.0,4,4,4
