key,group,channel,depth_um,temporal,spatial,label
0802ced5_probe00::199,0802ced5_probe00,199,2000.0,3,3,3
0802ced5_probe00::200,0802ced5_probe00,200,2020.0,3,3,3
0802ced5_probe00::201,0802ced5_probe00,201,2020.0,3,3,3
0802ced5_probe00::202,0802ced5_probe00,202,2040.0,0,3,3
0802ced5_probe00::203,0802ced5_probe00,203,2040.0,3,0,3
0802ced5_probe00::204,0802ced5_probe00,204,2060.0,0,0,0
0802ced5_probe00::205,0802ced5_probe00,205,2060.0,0,0,0
0802ced5_probe00::206,0802ced5_probe00,206,2080.0,0,0,0
0802ced5_probe00::207,0802ced5_probe00,207,2080.0,0,0,0
0802ced5_probe00::208,0802ced5_probe00,208,2100.0,0,0,0
0802ced5_probe00::209,0802ced5_probe00,209,2100.0,0,0,0
0802ced5_probe00::210,0802ced5_probe00,210,2120.0,0,0,0
0802ced5_probe00::211,0802ced5_probe00,211,2120.0,0,0,0
0802ced5_probe00::212,0802ced5_probe00,212,2140.0,0,0,0
0802ced5_probe00::213,0802ced5_probe00,213,2140.0,0,0,0
0802ced5_probe00::214,0802ced5_probe00,214,2160.0,0,0,0
0802ced5_probe00::215,0802ced5_probe00,215,2160.0,0,0,0
0802ced5_probe00::216,0802ced5_probe00,216,2180.0,0,0,0
0802ced5_probe00::217,0802ced5_probe00,217,2180.0,0,0,0
0802ced5_probe00::218,0802ced5_probe00,218,2200.0,0,0,0
0802ced5_probe00::219,0802ced5_probe00,219,2200.0,0,0,0
0802ced5_probe00::220,0802ced5_probe00,220,2220.0,0,0,0
0802ced5_probe00::221,0802ced5_probe00,221,2220.0,0,0,0
0802ced5_probe00::222,0802ced5_probe00,222,2240.0,0,0,0
0802ced5_probe00::223,0802ced5_probe00,223,2240.0,0,0,0
0802ced5_probe00::224,0802ced5_probe00,224,2260.0,0,0,0
0802ced5_probe00::225,0802ced5_probe00,225,2260.0,0,0,0
0802ced5_probe00::226,0802ced5_probe00,226,2280.0,0,0,0
0802ced5_probe00::227,0802ced5_probe00,227,2280.0,0,0,0
0802ced5_probe00::228,0802ced5_probe00,228,2300.0,0,0,0
0802ced5_probe00::229,0802ced5_probe00,229,2300.0,0,0,0
0802ced5_probe00::230,0802ced5_probe00,230,2320.0,0,0,0
0802ced5_probe00::231,0802ced5_probe00,231,2320.0,0,0,0
0802ced5_probe00::232,0802ced5_probe00,232,2340.0,0,0,0
0802ced5_probe00::233,0802ced5_probe00,233,2340.0,0,0,0
0802ced5_probe00::234,0802ced5_probe00,234,2360.0,0,0,0
0802ced5_probe00::235,0802ced5_probe00,235,2360.0,0,0,0
0802ced5_probe00::236,0802ced5_probe00,236,2380.0,0,0,0
0802ced5_probe00::237,0802ced5_probe00,237,2380.0,0,0,0
0802ced5_probe00::238,0802ced5_probe00,238,2400.0,0,0,0
0802ced5_probe00::239,0802ced5_probe00,239,2400.0,0,0,0
0802ced5_probe00::240,0802ced5_probe00,240,2420.0,0,0,0
0802ced5_probe00::241,0802ced5_probe00,241,2420.0,0,0,0
0802ced5_probe00::242,0802ced5_probe00,242,2440.0,0,0,0
0802ced5_probe00::243,0802ced5_probe00,243,2440.0,0,0,0
0802ced5_probe00::244,0802ced5_probe00,244,2460.0,0,0,0
0802ced5_probe00::245,0802ced5_probe00,245,2460.0,0,0,0
0802ced5_probe00::246,0802ced5_probe00,246,2480.0,0,0,0
0802ced5_probe00::247,0802ced5_probe00,247,2480.0,0,0,0
0802ced5_probe00::248,0802ced5_probe00,248,2500.0,0,0,0
0802ced5_probe00::249,0802ced5_probe00,249,2500.0,0,0,0
0802ced5_probe00::250,0802ced5_probe00,250,2520.0,4,0,0
0802ced5_probe00::251,0802ced5_probe00,251,2520.0,0,4,0
0802ced5_probe00::252,0802ced5_probe00,252,2540.0,4,4,0
0802ced5_probe00::253,0802ced5_probe00,253,2540.0,4,4,0
0802ced5_probe00::254,0802ced5_probe00,254,2560.0,4,4,0
0802ced5_probe00::255,0802ced5_probe00,255,2560.0,4,4,0
0802ced5_probe00::256,0802ced5_probe00,256,2580.0,4,4,0
0802ced5_probe00::257,0802ced5_probe00,257,2580.0,4,4,0
0802ced5_probe00::258,0802ced5_probe00,258,2600.0,4,4,0
0802ced5_probe00::259,0802ced5_probe00,259,2600.0,4,4,0
0802ced5_probe00::260,0802ced5_probe00,260,2620.0,4,4,0
0802ced5_probe00::261,0802ced5_probe00,261,2620.0,4,4,0
0802ced5_probe00::280,0802ced5_probe00,280,2820.0,4,4,4
0802ced5_probe00::281,0802ced5_probe00,281,2820.0,4,4,4
0802ced5_probe00::282,0802ced5_probe00,282,2840.0,4,4,4
0802ced5_probe00::283,0802ced5_probe00,283,2840.0,4,4,4
0802ced5_probe00::284,0802ced5_probe00,284,2860.0,4,4,4
0802ced5_probe00::285,0802ced5_probe00,285,2860.0,4,4,4
0802ced5_probe00::286,0802ced5_probe00,286,2880.0,4,4,4
0802ced5_probe00::287,0802ced5_probe00,287,2880.0,4,4,4
0802ced5_probe00::288,0802ced5_probe00,288,2900.0,4,4,4
0802ced5_probe00::289,0802ced5_probe00,289,2900.0,4,4,4
0802ced5_probe00::290,0802ced5_probe00,290,2920.0,4,4,4
0802ced5_probe00::291,0802ced5_probe00,291,2920.0,4,4,4
0802ced5_probe00::292,0802ced5_probe00,292,2940.0,4,4,4
0802ced5_probe00::293,0802ced5_probe00,293,2940.0,4,4,4
0802ced5_probe00::294,0802ced5_probe00,294,2960.0,4,4,4
0802ced5_probe00::295,0802ced5_probe00,295,2960.0,4,4,4
0802ced5_probe00::296,0802ced5_probe00,296,2980.0,4,4,4
0802ced5_probe00::297,0802ced5_probe00,297,2980.0,4,4,4
0802ced5_probe00::298,0802ced5_probe00,298,3000.0,4,4,4
0802ced5_probe00::299,0802ced5_probe00,299,3000.0,4,4,4
0802ced5_probe00::300,0802ced5_probe00,300,3020.0,4,4,4
0802ced5_probe00::301,0802ced5_probe00,301,3020.0,4,4,4
0802ced5_probe00::302,0802ced5_probe00,302,3040.0,4,4,4
0802ced5_probe00::303,0802ced5_probe00,303,3040.0,4,4,4
0802ced5_probe00::304,0802ced5_probe00,304,3060.0,4,4,4
0802ced5_probe00::305,0802ced5_probe00,305,3060.0,4,4,4
0802ced5_probe00::306,0802ced5_probe00,306,3080.0,4,4,4
0802ced5_probe00::307,0802ced5_probe00,307,3080.0,4,4,4
0802ced5_probe00::308,0802ced5_probe00,308,3100.0,4,4,4
0802ced5_probe00::309,0802ced5_probe00,309,3100.0,4,4,4
0802ced5_probe00::310,0802ced5_probe00,310,3120.0,4,4,4
0802ced5_probe00::311,0802ced5_probe00,311,3120.0,4,4,4
0802ced5_probe00::312,0802ced5_probe00,312,3140.0,4,4,4
0802ced5_probe00::313,0802ced5_probe00,313,3140.0,4,4,4
0802ced5_probe00::314,0802ced5_probe00,314,3160.0,4,4,4
0802ced5_probe00::315,0802ced5_probe00,315,3160.0,4,4,4
0802ced5_probe00::316,0802ced5_probe00,316,3180.0,4,4,4
0802ced5_probe00::317,0802ced5_probe00,317,3180.0,4,4,4
0802ced5_probe00::318,0802ced5_probe00,318,3200.0,4,4,4
0802ced5_probe00::319,0802ced5_probe00,319,3200.0,4,4,4
0802ced5_probe00::320,0802ced5_probe00,320,3220.0,4,4,4
0802ced5_probe00::321,0802ced5_probe00,321,3220.0,4,4,4
0802ced5_probe00::322,0802ced5_probe00,322,3240.0,4,4,4
0802ced5_probe00::323,0802ced5_probe00,323,3240.0,4,4,4
0802ced5_probe00::324,0802ced5_probe00,324,3260.0,4,4,4
0802ced5_probe00::325,0802ced5_probe00,325,3260.0,4,4,4
0802ced5_probe00::326,0802ced5_probe00,326,3280.0,4,4,4
0802ced5_probe00::327,0802ced5_probe00,327,3280.0,4,4,4
0802ced5_probe00::328,0802ced5_probe00,328,3300.0,4,4,4
0802ced5_probe00::329,0802ced5_probe00,329,3300.0,4,4,4
0802ced5_probe00::330,0802ced5_probe00,330,3320.0,4,4,4
0802ced5_probe00::331,0802ced5_probe00,331,3320.0,4,4,4
0802ced5_probe00::332,0802ced5_probe00,332,3340.0,4,4,4
0802ced5_probe00::333,0802ced5_probe00,333,3340.0,4,4,4
0802ced5_probe00::334,0802ced5_probe00,334,3360.0,4,4,4
0802ced5_probe00::335,0802ced5_probe00,335,3360.0,4,4,4
0802ced5_probe00::336,0802ced5_probe00,336,3380.0,4,4,4
0802ced5_probe00::337,0802ced5_probe00,337,3380.0,4,4,4
0802ced5_probe00::338,0802ced5_probe00,338,3400.0,4,4,4
0802ced5_probe00::339,0802ced5_probe00,339,3400.0,4,4,4
0802ced5_probe00::340,0802ced5_probe00,340,3420.0,4,4,4
0802ced5_probe00::341,0802ced5_probe00,341,3420.0,4,4,4
0802ced5_probe00::342,0802ced5_probe00,342,3440.0,4,4,4
0802ced5_probe00::343,0802ced5_probe00,343,3440.0,4,4,4
0802ced5_probe00::344,0802ced5_probe00,344,3460.0,4,4,4
0802ced5_probe00::345,0802ced5_probe00,345,3460.0,4,4,4
0802ced5_probe00::346,0802ced5_probe00,346,3480.0,4,4,4
0802ced5_probe00::347,0802ced5_probe00,347,3480.0,4,4,4
0802ced5_probe00::348,0802ced5_probe00,348,3500.0,4,4,4
0802ced5_probe00::349,0802ced5_probe00,349,3500.0,4,4,4
0802ced5_probe00::350,0802ced5_probe00,350,3520.0,4,4,4
0802ced5_probe00::351,0802ced5_probe00,351,3520.0,4,4,4
0802ced5_probe00::352,0802ced5_probe00,352,3540.0,4,4,4
0802ced5_probe00::353,0802ced5_probe00,353,3540.0,4,4,4
0802ced5_probe00::354,0802ced5_probe00,354,3560.0,4,4,4
0802ced5_probe00::355,0802ced5_probe00,355,3560.0,4,4,4
0802ced5_probe00::356,0802ced5_probe00,356,3580.0,4,4,4
0802ced5_probe00::357,0802ced5_probe00,357,3580.0,4,4,4
0802ced5_probe00::358,0802ced5_probe00,358,3600.0,4,4,4
0802ced5_probe00::359,0802ced5_probe00,359,3600.0,4,4,4
0802ced5_probe00::360,0802ced5_probe00,360,3620.0,4,4,4
0802ced5_probe00::361,0802ced5_probe00,361,3620.0,4,4,4
0802ced5_probe00::362,0802ced5_probe00,362,3640.0,4,4,4
0802ced5_probe00::363,0802ced5_probe00,363,3640.0,4,4,4
0802ced5_probe00::364,0802ced5_probe00,364,3660.0,4,4,4
0802ced5_probe00::365,0802ced5_probe00,365,3660.0,4,4,4
0802ced5_probe00::366,0802ced5_probe00,366,3680.0,4,4,4
0802ced5_probe00::367,0802ced5_probe00,367,3680.0,4,4,4
0802ced5_probe00::368,0802ced5_probe00,368,3700.0,4,4,4
0802ced5_probe00::369,0802ced5_probe00,369,3700.0,4,4,4
0802ced5_probe00::370,0802ced5_probe00,370,3720.0,4,4,4
0802ced5_probe00::371,0802ced5_probe00,371,3720.0,4,4,4
0802ced5_probe00::372,0802ced5_probe00,372,3740.0,4,4,4
0802ced5_probe00::373,0802ced5_probe00,373,3740.0,4,4,4
